29552946F,33512992 1702074367 2049157858 277153687
29552950T,418976413 423008830 418976414 265867681
29552950F,265867681 418976414 423008830 418976413
29552951T,423008830 418976413 418976409
29552951F,418976409 418976413 423008830
29552952T,265867742 421358944 418975965 418975822 421370857
29552952F,421370857 418975822 418975965 421358944 265867742
29552953T,421358944 265867742 421370850 265867613
29552953F,265867613 421370850 265867742 421358944
29552954T,33512992 1702074367
29552954F,1702074367 33512992
29552956T,418980396 418980430 418979231 418979234 418979229 418979230 418979227 3108445175
29552956F,3108445175 418979227 418979230 418979229 418979234 418979231 418980430 418980396
29552957T,427974014 427974030 427974067 427974031 427974146 427974200 427974060
29552957F,427974060 427974200 427974146 427974031 427974067 427974030 427974014
29552958T,418975800 418975734 418975755 418975788 418976133 418976124 418976128 418975933 418975914 418976018 418975616 418975916 418975801 418976014 418975942 418975808 418975910 418975558 418975630 418975575 418975883 418975636 418975622 418976010 423042340 413722011
29552958F,413722011 423042340 418976010 418975622 418975636 418975883 418975575 418975630 418975558 418975910 418975808 418975942 418976014 418975801 418975916 418975616 418976018 418975914 418975933 418976128 418976124 418976133 418975788 418975755 418975734 418975800
29552959T,418975734 418975800 2329906238 423042335 418975946
29552959F,418975946 423042335 2329906238 418975800 418975734
29552960T,429565074 429565285 429565517 429565151 429565048 429564840 429565441 429565146 429565343 429564998 429565190
29552960F,429565190 429564998 429565343 429565146 429565441 429564840 429565048 429565151 429565517 429565285 429565074
29552961T,427973997 427974118 427974042 427973924 427974007
29552961F,427974007 427973924 427974042 427974118 427973997
29552962T,413722008 413722160 413722057 413722078 413722153 413721986 413722114 423009913 418975946 423042335
29552962F,423042335 418975946 423009913 413722114 413721986 413722153 413722078 413722057 413722160 413722008
29552963T,277153755 277153687 2049157858
29552963F,2049157858 277153687 277153755
29552964T,277153687 277153755 413716721
29552964F,413716721 277153755 277153687
29552965T,427974051 427973926 427974123 427973909 427974164 427974204 427974033 427973910 427974016 427973996 427974060
29552965F,427974060 427973996 427974016 427973910 427974033 427974204 427974164 427973909 427974123 427973926 427974051
29552966T,427973926 427974051 427974145 427973951 427974023 427974149 427974115 427973921 427973964
29552966F,427973964 427973921 427974115 427974149 427974023 427973951 427974145 427974051 427973926
29552967T,137440144 137437734 277154966 277155017
29552967F,277155017 277154966 137437734 137440144
29552968T,33512991 277153687 277153755
29552968F,277153755 277153687 33512991
29552969T,418979211 418979228 418980430 418980396
29552969F,418980396 418980430 418979228 418979211
29552970T,418979228 418979211 418979224 418979218
29552970F,418979218 418979224 418979211 418979228
29552971T,427974122 427974009 427973990
29552971F,427973990 427974009 427974122
29552972T,427974122 427974009 427974127 427973969 427973997 427974118
29552972F,427974118 427973997 427973969 427974127 427974009 427974122
29552973T,423776780 265867805 423776783 265867676 265867675 421370823 418976129
29552973F,418976129 421370823 265867675 265867676 423776783 265867805 423776780
29552974T,265867805 423776780 265867806 265867678 265867679 265867680 265867681 418976414 423776771 265867796
29552974F,265867796 423776771 418976414 265867681 265867680 265867679 265867678 265867806 423776780 265867805
29552975T,1973196486 413722008 413722160
29552975F,413722160 413722008 1973196486
29552977T,1861828517 1861828501 1861828516 429565126 429565173 429565292 429565197 429565241 429564931 429565285 429565074
29552977F,429565074 429565285 429564931 429565241 429565197 429565292 429565173 429565126 1861828516 1861828501 1861828517
29552978T,418980030 385621395 418980000 418980046 418979959 278359824 278359855
29552978F,278359855 278359824 418979959 418980046 418980000 385621395 418980030
29552981T,427973980 427973932 427974168 427974197
29552981F,427974197 427974168 427973932 427973980
29552982T,259698521 418979211 418979228
29552982F,418979228 418979211 259698521
29552984T,1478545092 1478545088 1478545094 429565045 429565225 1479947547
29552984F,1479947547 429565225 429565045 1478545094 1478545088 1478545092
29552986T,2795480106 418980085 418980073 418980093 418980031 418979903 418980090 418980079 418980037 418979935 418979985 418979924 418979988 418979996 385621396 418980030 385621395
29552986F,385621395 418980030 385621396 418979996 418979988 418979924 418979985 418979935 418980037 418980079 418980090 418979903 418980031 418980093 418980073 418980085 2795480106
29552989T,3108496935 241343991 1192033630 277154966 277155017
29552989F,277155017 277154966 1192033630 241343991 3108496935
29552990T,4368628597 32378882 705225067 4368629432 4368629433 266294853 3827726179
29552990F,3827726179 266294853 4368629433 4368629431 4368635201 4368629430 4368629429 4368628597 32378882
29552993T,241346021 2178828445 418980146 418980191 418980195 418980187 418980209 418980144 418980211 418980159 418980220 418980192 418980218 418980202 418980135 418980132 428549366
29552993F,428549366 418980132 418980135 418980202 418980218 418980192 418980220 418980159 418980211 418980144 418980209 418980187 418980195 418980191 418980146 2178828445 241346021
29552995T,259698521 418979211
29552995F,418979211 259698521
29552998T,241346019 241346021 2178828445
29552998F,2178828445 241346021 241346019
29552999T,418980408 259698521 418979211
29552999F,418979211 259698521 418980408
29553001T,6185202756 1192033060 137440144 137437734
29553001F,137437734 137440144 1192033060 6185202756
29553002T,418980435 418980396 418980430
29553002F,418980430 418980396 418980435
29553003T,418979922 418979915 418980095 418980052 418980020 418979951 418979972 418979998 418979995 418979925 418979944 418980002 418980074 418980100 418979957 418979969 418980106 2921074487 418980098 418979950
29553003F,418979950 418980098 2921074487 418980106 418979969 418979957 418980100 418980074 418980002 418979944 418979925 418979995 418979998 418979972 418979951 418980020 418980052 418980095 418979915 418979922
29553006T,418523483 259698521 418980408
29553006F,418980408 259698521 418523483
29553007T,259698521 418523483 418523494 418523482 418523491 418523490 418523492 418523489
29553007F,418523489 418523492 418523490 418523491 418523482 418523494 418523483 259698521
29553009T,418979940 418980027 418980070 418980049 418980021 2921074483
29553009F,2921074483 418980021 418980049 418980070 418980027 418979940
29553010T,413722072 418975624 413722008 1973196486
29553010F,1973196486 413722008 418975624 413722072
29553011T,413722072 418975624 413722008 413722160
29553011F,413722160 413722008 418975624 413722072
29553012T,427967105 427974017 427974210 427974062 427973932 427973980
29553012F,427973980 427973932 427974062 427974210 427974017 427967105
29553015T,265868125 4340540901 421370834 421370854 265867742 421358944
29553015F,421358944 265867742 421370854 421370834 4340540901 265868125
29553016T,421370866 418975863 418976120 418975570 418975695 418975573 421359070 418976129 421370823
29553016F,421370823 418976129 421359070 418975573 418975695 418975570 418976120 418975863 421370866
29553017T,413722084 418976101 961190984 418976085 418976004 418976142 418975726 418975978 418975896 418975818 418975582 418976001 418976006 418976123 418975640 418975606 418975809 418975618 418975749 418975568 418975881 1612593054 421370857 418975822
29553017F,418975822 421370857 1612593054 418975881 418975568 418975749 418975618 418975809 418975606 418975640 418976123 418976006 418976001 418975582 418975818 418975896 418975978 418975726 418976142 418976004 418976085 961190984 418976101 413722084
29553018T,413722084 418976101 418976168 418976170 418976169 418976171 421358945 265868125 4340540901
29553018F,4340540901 265868125 421358945 418976171 418976169 418976170 418976168 418976101 413722084
29553019T,277153762 33512745 33512850 33512849 33512743 33512744 33512745
29553019F,33512744 33512745 277153762
29553021T,427974170 427974176 1851856321 427974139 3016969189
29553021F,3016969189 427974139 1851856321 427974176 427974170
29553022T,427974176 427974170 427973970 427974100
29553022F,427974100 427973970 427974170 427974176
29553023T,427973931 427973983 427974156 427974196 427974071 427974030 427974014
29553023F,427974014 427974030 427974071 427974196 427974156 427973983 427973931
29553024T,418980428 418980396 418980435
29553024F,418980435 418980396 418980428
29553026T,3272060562 245027439 3272060561 418979970 418979915 418979922
29553026F,418979922 418979915 418979970 3272060561 245027439 3272060562
29553028T,32496362 418980030 385621395
29553028F,385621395 418980030 32496362
29553030T,33512850 33512745 277153762
29553030F,277153762 33512745 33512850
29553032T,427974116 427974182 427973983 427973931
29553032F,427973931 427973983 427974182 427974116
29553033T,427974116 427974182 427974157 427973913 427974150 427974151 427974158 427974121 427973926 427974051
29553033F,427974051 427973926 427974121 427974158 427974151 427974150 427973913 427974157 427974182 427974116
29553034T,418980462 266262330 418980395 418980428 418980396
29553034F,418980396 418980428 418980395 266262330 418980462
29553036T,427974215 427974212 427974185 427974135 427973958 427974063 427974118 427973997
29553036F,427973997 427974118 427974063 427973958 427974135 427974185 427974212 427974215
29553037T,429565016 429565044 429564857 429565074 429565285
29553037F,429565285 429565074 429564857 429565044 429565016
29553038T,418980436 418980450 1277770615 418523483 259698521
29553038F,259698521 418523483 1277770615 418980450 418980436
29553039T,418980436 418980450 2330164645 266262060
29553039F,266262060 2330164645 418980450 418980436
29553040T,418980408 418980462 266262330
29553040F,266262330 418980462 418980408
29553042T,427973972 427974084 427967105 427974017
29553042F,427974017 427967105 427974084 427973972
29553044T,1702074324 4913758472 1702074338 1702074340 1702074339 6432090843 6432090836 6432090835 6432090834 1702074336 6432090832 6432090831 6432090833 1702074328 1702074341 1702074361 1702074367 33512992 410794589 277157075 33512993 2049190954 277157697 4720263341 4720263340 4720263339
29553044F,4720263340 4720263339 4720263338 4720263337 4720263336 4720263335 4720263334 4720263333 4720263332 4720263331 1853733599 277157697 2049190954 33512993 277157075 410794589 33512992 1702074367 1702074361 1702074341 1702074328 6432090833 6432090831 6432090832 1702074336 6432090834 6432090835 6432090836 6432090843 1702074339 1702074340 1702074338 4913758472 1702074324
29553046T,241332561 418523058 418523121 418523047 418523119
29553046F,418523119 418523047 418523121 418523058 241332561
29553047T,418979915 418979922 418980018 418980025 418980048 418979923 418980084 418980105 418980044 418980004 418979930 418980042 418979989 418979945 418980101 418979960 418980012 418979981 2921074483 418980021
